street_address,month,city,state,zipcode,energy_type,energy_demand,latitude,longitude
"Alban St., Talbot Ave., and Welles Ave.",6,Boston,Massachusetts,02124,Electric,193.0,42.289069,-71.06701
"Alban St., Talbot Ave., and Welles Ave.",8,Boston,Massachusetts,02124,Electric,189.0,42.289069,-71.06701
"Alban St., Talbot Ave., and Welles Ave.",9,Boston,Massachusetts,02124,Electric,194.0,42.289069,-71.06701
"Alban St., Talbot Ave., and Welles Ave.",10,Boston,Massachusetts,02124,Electric,,42.289069,-71.06701
"Alban St., Talbot Ave., and Welles Ave.",11,Boston,Massachusetts,02124,Electric,,42.289069,-71.06701
"Alban St., Talbot Ave., and Welles Ave.",12,Boston,Massachusetts,02124,Electric,,42.289069,-71.06701
Albany St. @ Boston Medical Center,1,Boston,Massachusetts,02118,Electric,76.42857142857143,42.329833,-71.079175
Albany St. @ Boston Medical Center,2,Boston,Massachusetts,02118,Electric,66.9375,42.329833,-71.079175
Albany St. @ Boston Medical Center,3,Boston,Massachusetts,02118,Electric,68.85714285714286,42.329833,-71.079175
Albany St. @ Boston Medical Center,4,Boston,Massachusetts,02118,Electric,71.07142857142857,42.329833,-71.079175
Albany St. @ Boston Medical Center,5,Boston,Massachusetts,02118,Electric,61.642857142857146,42.329833,-71.079175
Albany St. @ Boston Medical Center,6,Boston,Massachusetts,02118,Electric,58.42857142857143,42.329833,-71.079175
Albany St. @ Boston Medical Center,7,Boston,Massachusetts,02118,Electric,52.375,42.329833,-71.079175
Albany St. @ Boston Medical Center,8,Boston,Massachusetts,02118,Electric,50.733333333333334,42.329833,-71.079175
Albany St. @ Boston Medical Center,9,Boston,Massachusetts,02118,Electric,52.733333333333334,42.329833,-71.079175
Albany St. @ Boston Medical Center,10,Boston,Massachusetts,02118,Electric,62.38461538461539,42.329833,-71.079175
Albany St. @ Boston Medical Center,11,Boston,Massachusetts,02118,Electric,62.42857142857143,42.329833,-71.079175
Albany St. @ Boston Medical Center,12,Boston,Massachusetts,02118,Electric,71.0,42.329833,-71.079175
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,1,Boston,Massachusetts,02118,Electric,538.0714285714286,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,2,Boston,Massachusetts,02118,Electric,492.8125,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,3,Boston,Massachusetts,02118,Electric,496.92857142857144,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,4,Boston,Massachusetts,02118,Electric,518.9285714285714,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,5,Boston,Massachusetts,02118,Electric,494.38461538461536,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,6,Boston,Massachusetts,02118,Electric,522.8461538461538,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,7,Boston,Massachusetts,02118,Electric,483.625,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,8,Boston,Massachusetts,02118,Electric,471.85714285714283,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,9,Boston,Massachusetts,02118,Electric,504.7857142857143,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,10,Boston,Massachusetts,02118,Electric,491.7692307692308,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,11,Boston,Massachusetts,02118,Electric,473.0,42.343775,-71.065358
Albany St. East Berkeley St. Frontage Rd NB and West Fourth St. Bridge,12,Boston,Massachusetts,02118,Electric,498.57142857142856,42.343775,-71.065358
Albany St. and East Newton St.,1,Boston,Massachusetts,02118,Electric,186.42857142857142,42.338868,-71.07363
Albany St. and East Newton St.,2,Boston,Massachusetts,02118,Electric,180.4375,42.338868,-71.07363
Albany St. and East Newton St.,3,Boston,Massachusetts,02118,Electric,172.28571428571428,42.338868,-71.07363
Albany St. and East Newton St.,4,Boston,Massachusetts,02118,Electric,175.5,42.338868,-71.07363
Albany St. and East Newton St.,5,Boston,Massachusetts,02118,Electric,159.28571428571428,42.338868,-71.07363
Albany St. and East Newton St.,6,Boston,Massachusetts,02118,Electric,170.64285714285714,42.338868,-71.07363
Albany St. and East Newton St.,7,Boston,Massachusetts,02118,Electric,174.6875,42.338868,-71.07363
Albany St. and East Newton St.,8,Boston,Massachusetts,02118,Electric,167.53333333333333,42.338868,-71.07363
Albany St. and East Newton St.,9,Boston,Massachusetts,02118,Electric,173.73333333333332,42.338868,-71.07363
Albany St. and East Newton St.,10,Boston,Massachusetts,02118,Electric,168.15384615384616,42.338868,-71.07363
Albany St. and East Newton St.,11,Boston,Massachusetts,02118,Electric,173.85714285714286,42.338868,-71.07363
Albany St. and East Newton St.,12,Boston,Massachusetts,02118,Electric,174.85714285714286,42.338868,-71.07363
Albany St. and Herald St.,1,Boston,Massachusetts,02118,Electric,105.5,42.346709,-71.065091
Albany St. and Herald St.,2,Boston,Massachusetts,02118,Electric,102.625,42.346709,-71.065091
Albany St. and Herald St.,3,Boston,Massachusetts,02118,Electric,97.14285714285714,42.346709,-71.065091
Albany St. and Herald St.,4,Boston,Massachusetts,02118,Electric,99.42857142857143,42.346709,-71.065091
Albany St. and Herald St.,5,Boston,Massachusetts,02118,Electric,92.28571428571429,42.346709,-71.065091
Albany St. and Herald St.,6,Boston,Massachusetts,02118,Electric,97.85714285714286,42.346709,-71.065091
Albany St. and Herald St.,7,Boston,Massachusetts,02118,Electric,96.375,42.346709,-71.065091
Albany St. and Herald St.,8,Boston,Massachusetts,02118,Electric,92.13333333333334,42.346709,-71.065091
Albany St. and Herald St.,9,Boston,Massachusetts,02118,Electric,97.73333333333333,42.346709,-71.065091
Albany St. and Herald St.,10,Boston,Massachusetts,02118,Electric,95.0,42.346709,-71.065091
Albany St. and Herald St.,11,Boston,Massachusetts,02118,Electric,96.07142857142857,42.346709,-71.065091
Albany St. and Herald St.,12,Boston,Massachusetts,02118,Electric,97.35714285714286,42.346709,-71.065091
Albany St. and Massachusetts Ave.,1,Boston,Massachusetts,02118,Electric,228.5,42.32485,-71.065139
Albany St. and Massachusetts Ave.,2,Boston,Massachusetts,02118,Electric,224.875,42.32485,-71.065139
Albany St. and Massachusetts Ave.,3,Boston,Massachusetts,02118,Electric,208.92857142857142,42.32485,-71.065139
Albany St. and Massachusetts Ave.,4,Boston,Massachusetts,02118,Electric,223.42857142857142,42.32485,-71.065139
Albany St. and Massachusetts Ave.,5,Boston,Massachusetts,02118,Electric,208.5,42.32485,-71.065139
Albany St. and Massachusetts Ave.,6,Boston,Massachusetts,02118,Electric,219.35714285714286,42.32485,-71.065139
Albany St. and Massachusetts Ave.,7,Boston,Massachusetts,02118,Electric,213.5,42.32485,-71.065139
Albany St. and Massachusetts Ave.,8,Boston,Massachusetts,02118,Electric,206.73333333333332,42.32485,-71.065139
Albany St. and Massachusetts Ave.,9,Boston,Massachusetts,02118,Electric,212.53333333333333,42.32485,-71.065139
Albany St. and Massachusetts Ave.,10,Boston,Massachusetts,02118,Electric,209.92307692307693,42.32485,-71.065139
Albany St. and Massachusetts Ave.,11,Boston,Massachusetts,02118,Electric,210.57142857142858,42.32485,-71.065139
Albany St. and Massachusetts Ave.,12,Boston,Massachusetts,02118,Electric,214.0,42.32485,-71.065139
Albany St. and Melnea Cass Blvd.,1,Boston,Massachusetts,02119,Electric,221.42857142857142,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,2,Boston,Massachusetts,02119,Electric,227.625,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,3,Boston,Massachusetts,02119,Electric,213.35714285714286,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,4,Boston,Massachusetts,02119,Electric,206.64285714285714,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,5,Boston,Massachusetts,02119,Electric,209.64285714285714,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,6,Boston,Massachusetts,02119,Electric,211.85714285714286,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,7,Boston,Massachusetts,02119,Electric,212.375,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,8,Boston,Massachusetts,02119,Electric,208.33333333333334,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,9,Boston,Massachusetts,02119,Electric,209.93333333333334,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,10,Boston,Massachusetts,02119,Electric,212.92307692307693,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,11,Boston,Massachusetts,02119,Electric,205.57142857142858,42.329833,-71.079175
Albany St. and Melnea Cass Blvd.,12,Boston,Massachusetts,02119,Electric,208.92857142857142,42.329833,-71.079175
Albany St. and Randolph St.,1,Boston,Massachusetts,02118,Electric,67.0,42.340979,-71.063508
Albany St. and Randolph St.,2,Boston,Massachusetts,02118,Electric,75.0,42.340979,-71.063508
Albany St. and Randolph St.,3,Boston,Massachusetts,02118,Electric,109.0,42.340979,-71.063508
Albany St. and Randolph St.,4,Boston,Massachusetts,02118,Electric,96.5,42.340979,-71.063508
Albany St. and Randolph St.,5,Boston,Massachusetts,02118,Electric,84.5,42.340979,-71.063508
Albany St. and Randolph St.,6,Boston,Massachusetts,02118,Electric,86.5,42.340979,-71.063508
Albany St. and Randolph St.,7,Boston,Massachusetts,02118,Electric,77.0,42.340979,-71.063508
Albany St. and Randolph St.,8,Boston,Massachusetts,02118,Electric,80.0,42.340979,-71.063508
Albany St. and Randolph St.,9,Boston,Massachusetts,02118,Electric,67.33333333333333,42.340979,-71.063508
Albany St. and Randolph St.,10,Boston,Massachusetts,02118,Electric,72.66666666666667,42.340979,-71.063508
Albany St. and Randolph St.,11,Boston,Massachusetts,02118,Electric,62.5,42.340979,-71.063508
Albany St. and Randolph St.,12,Boston,Massachusetts,02118,Electric,50.2,42.340979,-71.063508
Albany St. and Traveler St.,1,Boston,Massachusetts,02199,Electric,255.35714285714286,42.344069,-71.062063
Albany St. and Traveler St.,2,Boston,Massachusetts,02199,Electric,226.1875,42.344069,-71.062063
Albany St. and Traveler St.,3,Boston,Massachusetts,02199,Electric,231.78571428571428,42.344069,-71.062063
Albany St. and Traveler St.,4,Boston,Massachusetts,02199,Electric,242.21428571428572,42.344069,-71.062063
Albany St. and Traveler St.,5,Boston,Massachusetts,02199,Electric,228.21428571428572,42.344069,-71.062063
Albany St. and Traveler St.,6,Boston,Massachusetts,02199,Electric,247.64285714285714,42.344069,-71.062063
Albany St. and Traveler St.,7,Boston,Massachusetts,02199,Electric,228.75,42.344069,-71.062063
Albany St. and Traveler St.,8,Boston,Massachusetts,02199,Electric,225.53333333333333,42.344069,-71.062063
Albany St. and Traveler St.,9,Boston,Massachusetts,02199,Electric,236.73333333333332,42.344069,-71.062063
Albany St. and Traveler St.,10,Boston,Massachusetts,02199,Electric,239.46153846153845,42.344069,-71.062063
Albany St. and Traveler St.,11,Boston,Massachusetts,02199,Electric,221.85714285714286,42.344069,-71.062063
Albany St. and Traveler St.,12,Boston,Massachusetts,02199,Electric,240.42857142857142,42.344069,-71.062063
Albany St. op. 675,1,Boston,Massachusetts,02118,Electric,3586.714285714286,42.34616,-71.061205
Albany St. op. 675,2,Boston,Massachusetts,02118,Electric,3336.9375,42.34616,-71.061205
Albany St. op. 675,3,Boston,Massachusetts,02118,Electric,2700.714285714286,42.34616,-71.061205
Albany St. op. 675,4,Boston,Massachusetts,02118,Electric,2520.214285714286,42.34616,-71.061205
Albany St. op. 675,5,Boston,Massachusetts,02118,Electric,2226.214285714286,42.34616,-71.061205
Albany St. op. 675,6,Boston,Massachusetts,02118,Electric,2255.785714285714,42.34616,-71.061205
Albany St. op. 675,7,Boston,Massachusetts,02118,Electric,2178.3125,42.34616,-71.061205
Albany St. op. 675,8,Boston,Massachusetts,02118,Electric,2311.733333333333,42.34616,-71.061205
Albany St. op. 675,9,Boston,Massachusetts,02118,Electric,2697.9333333333334,42.34616,-71.061205
Albany St. op. 675,10,Boston,Massachusetts,02118,Electric,2869.4615384615386,42.34616,-71.061205
Albany St. op. 675,11,Boston,Massachusetts,02118,Electric,3176.714285714286,42.34616,-71.061205
Albany St. op. 675,12,Boston,Massachusetts,02118,Electric,3226.9285714285716,42.34616,-71.061205
Albany St. opp. Ambrose St.,1,Boston,Massachusetts,02119,Electric,1375.0714285714287,42.330134,-71.078674
Albany St. opp. Ambrose St.,2,Boston,Massachusetts,02119,Electric,1202.0625,42.330134,-71.078674
Albany St. opp. Ambrose St.,3,Boston,Massachusetts,02119,Electric,1374.5714285714287,42.330134,-71.078674
Albany St. opp. Ambrose St.,4,Boston,Massachusetts,02119,Electric,1048.2142857142858,42.330134,-71.078674
Albany St. opp. Ambrose St.,5,Boston,Massachusetts,02119,Electric,964.8571428571429,42.330134,-71.078674
Albany St. opp. Ambrose St.,6,Boston,Massachusetts,02119,Electric,897.3571428571429,42.330134,-71.078674
Albany St. opp. Ambrose St.,7,Boston,Massachusetts,02119,Electric,807.5625,42.330134,-71.078674
Albany St. opp. Ambrose St.,8,Boston,Massachusetts,02119,Electric,895.4,42.330134,-71.078674
Albany St. opp. Ambrose St.,9,Boston,Massachusetts,02119,Electric,983.9333333333333,42.330134,-71.078674
Albany St. opp. Ambrose St.,10,Boston,Massachusetts,02119,Electric,1042.7692307692307,42.330134,-71.078674
Albany St. opp. Ambrose St.,11,Boston,Massachusetts,02119,Electric,1110.142857142857,42.330134,-71.078674
Albany St. opp. Ambrose St.,12,Boston,Massachusetts,02119,Electric,1246.857142857143,42.330134,-71.078674
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",5,Boston,Massachusetts,02118,Electric,493.0,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",6,Boston,Massachusetts,02118,Electric,508.0,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",8,Boston,Massachusetts,02118,Electric,488.0,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",9,Boston,Massachusetts,02118,Electric,523.0,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",10,Boston,Massachusetts,02118,Electric,,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",11,Boston,Massachusetts,02118,Electric,,42.329833,-71.079175
"Albany St., East Berkeley St., Frontage Rd NB, and West Fourth St. Bridge",12,Boston,Massachusetts,02118,Electric,,42.329833,-71.079175
Alexander St. and Orleander St.,1,Boston,Massachusetts,02125,Electric,1393.7142857142858,42.317782,-71.069518
Alexander St. and Orleander St.,2,Boston,Massachusetts,02125,Electric,1343.75,42.317782,-71.069518
Alexander St. and Orleander St.,3,Boston,Massachusetts,02125,Electric,1246.9285714285713,42.317782,-71.069518
Alexander St. and Orleander St.,4,Boston,Massachusetts,02125,Electric,1122.857142857143,42.317782,-71.069518
Alexander St. and Orleander St.,5,Boston,Massachusetts,02125,Electric,1035.9285714285713,42.317782,-71.069518
Alexander St. and Orleander St.,6,Boston,Massachusetts,02125,Electric,1040.7857142857142,42.317782,-71.069518
Alexander St. and Orleander St.,7,Boston,Massachusetts,02125,Electric,949.625,42.317782,-71.069518
Alexander St. and Orleander St.,8,Boston,Massachusetts,02125,Electric,1002.7333333333333,42.317782,-71.069518
Alexander St. and Orleander St.,9,Boston,Massachusetts,02125,Electric,1052.2,42.317782,-71.069518
Alexander St. and Orleander St.,10,Boston,Massachusetts,02125,Electric,1218.076923076923,42.317782,-71.069518
Alexander St. and Orleander St.,11,Boston,Massachusetts,02125,Electric,1353.9285714285713,42.317782,-71.069518
Alexander St. and Orleander St.,12,Boston,Massachusetts,02125,Electric,1472.5714285714287,42.317782,-71.069518
Alford St,1,Boston,Massachusetts,02118,Natural Gas,4548.8835714285715,42.38638022863573,-71.07247556583576
Alford St,2,Boston,Massachusetts,02118,Electric,5219.7390000000005,42.38638022863573,-71.07247556583576
Alford St,3,Boston,Massachusetts,02118,Natural Gas,4409.800769230769,42.38638022863573,-71.07247556583576
Alford St,4,Boston,Massachusetts,02118,Natural Gas,3709.8740000000003,42.38638022863573,-71.07247556583576
Alford St,5,Boston,Massachusetts,02118,Natural Gas,2821.256551724138,42.38638022863573,-71.07247556583576
Alford St,6,Boston,Massachusetts,02129,Electric,2440.3220833333335,42.38638022863573,-71.07247556583576
Alford St,7,Boston,Massachusetts,02118,Electric,2619.14,42.38638022863573,-71.07247556583576
Alford St,8,Boston,Massachusetts,02118,Natural Gas,2763.2536,42.38638022863573,-71.07247556583576
Alford St,9,Boston,Massachusetts,02118,Natural Gas,3276.9429411764704,42.38638022863573,-71.07247556583576
Alford St,10,Boston,Massachusetts,02118,Natural Gas,2724.442,42.38638022863573,-71.07247556583576
Alford St,11,Boston,Massachusetts,02118,Electric,3729.1095833333334,42.38638022863573,-71.07247556583576
Alford St,12,Boston,Massachusetts,02118,Natural Gas,3643.5679411764704,42.38638022863573,-71.07247556583576
Alford St. @ Ryan Playground,1,Boston,Massachusetts,02129,Electric,56.142857142857146,42.387739,-71.072278
Alford St. @ Ryan Playground,2,Boston,Massachusetts,02129,Electric,58.5,42.387739,-71.072278
Alford St. @ Ryan Playground,3,Boston,Massachusetts,02129,Electric,51.07142857142857,42.387739,-71.072278
Alford St. @ Ryan Playground,4,Boston,Massachusetts,02129,Electric,57.714285714285715,42.387739,-71.072278
Alford St. @ Ryan Playground,5,Boston,Massachusetts,02129,Electric,59.833333333333336,42.387739,-71.072278
